1659476457.119322,0
1659476457.227750,12
1659476457.333905,18
1659476457.439712,28
1659476457.550136,35
1659476457.656315,41
1659476457.761697,47
1659476457.872531,52
1659476457.984652,60
1659476458.092680,66
1659476458.198403,77
1659476458.305282,85
1659476458.410858,93
1659476458.516303,100
1659476458.623724,100
1659476458.729752,100
1659476458.835373,100
1659476458.940821,100
1659476459.047798,100
1659476459.153513,100
1659476459.259799,100
1659476459.366255,100
1659476459.472111,100
1659476459.580558,100
1659476459.689248,100
1659476459.800703,100
1659476459.906925,99
1659476460.013990,100
1659476460.120785,100
1659476460.225792,100
1659476460.332111,100
1659476460.439090,100
1659476460.553353,100
1659476460.701476,100
1659476460.809003,100
1659476460.921055,100
1659476461.026965,99
1659476461.135641,100
1659476461.242960,99
1659476461.353263,100
1659476461.462652,100
1659476461.571583,99
1659476461.682761,100
1659476461.796861,100
1659476461.902054,99
1659476462.012074,100
1659476462.122682,99
1659476462.228662,100
1659476462.334256,100
1659476462.440706,99
1659476462.548094,99
1659476462.656514,99
1659476462.762408,100
1659476462.874429,100
1659476462.982173,100
1659476463.092345,100
1659476463.198233,100
1659476463.309111,99
1659476463.414939,98
1659476463.526073,99
1659476463.633956,91
1659476463.745875,87
1659476463.853392,83
1659476463.971394,82
1659476464.084957,83
1659476464.192712,84
1659476464.299175,83
1659476464.407960,83
1659476464.515458,83
1659476464.621560,83
1659476464.728220,83
1659476464.834601,82
1659476464.947368,81
1659476465.053875,80
1659476465.160717,78
1659476465.270317,78
1659476465.379032,79
1659476465.487440,79
1659476465.594481,79
1659476465.702656,77
1659476465.812146,78
1659476465.918389,78
1659476466.024883,79
1659476466.132286,79
1659476466.241810,79
1659476466.352891,77
1659476466.460680,74
1659476466.569472,74
1659476466.676268,74
1659476466.783234,74
1659476466.893271,74
1659476466.999733,71
1659476467.106648,70
1659476467.212307,68
1659476467.318865,68
1659476467.431704,68
1659476467.543122,68
1659476467.649538,68
1659476467.760146,68
1659476467.870960,68
1659476467.978114,68
1659476468.085871,67
1659476468.193468,68
1659476468.302252,70
1659476468.410934,70
1659476468.517493,70
1659476468.623068,69
1659476468.730073,69
1659476468.836339,69
1659476468.941792,69
1659476469.048619,70
1659476469.154621,70
1659476469.260932,70
1659476469.368143,70
1659476469.478518,70
1659476469.588621,70
1659476469.707201,70
1659476469.814087,70
1659476469.928469,70
1659476470.041495,70
1659476470.150129,71
1659476470.255958,71
1659476470.361627,71
1659476470.471359,71
1659476470.577086,71
1659476470.682423,71
1659476470.789406,70
1659476470.902010,69
1659476471.011092,70
1659476471.117509,70
1659476471.225097,70
1659476471.335265,70
1659476471.442179,70
1659476471.549598,71
1659476471.655643,71
1659476471.762757,69
1659476471.870259,69
1659476471.976806,69
1659476472.085454,68
1659476472.191990,69
1659476472.298610,69
1659476472.406968,68
1659476472.522036,70
1659476472.635595,70
1659476472.743320,70
1659476472.849136,70
1659476472.955828,70
1659476473.065157,70
1659476473.176306,70
1659476473.282542,70
1659476473.388457,71
1659476473.496875,72
1659476473.618312,70
1659476473.732116,71
1659476473.839118,71
1659476473.950764,72
1659476474.066822,72
1659476474.174328,74
1659476474.281885,74
1659476474.392516,74
1659476474.503478,74
1659476474.612622,74
1659476474.722572,74
1659476474.833052,74
1659476474.939747,74
1659476475.047204,75
1659476475.160028,74
1659476475.266099,75
1659476475.375365,74
1659476475.481305,74
1659476475.591139,74
1659476475.699750,74
1659476475.807958,75
1659476475.917502,74
1659476476.030762,76
1659476476.138285,76
1659476476.247261,76
1659476476.362380,75
1659476476.478324,74
1659476476.584604,74
1659476476.692012,75
1659476476.804787,75
1659476476.911645,75
1659476477.052428,76
1659476477.170807,76
1659476477.283562,76
1659476477.393453,76
1659476477.502715,76
1659476477.612637,76
1659476477.718954,76
1659476477.836164,75
1659476477.948748,72
1659476478.054323,70
1659476478.161954,70
1659476478.271405,70
1659476478.387167,71
1659476478.497942,71
1659476478.610025,70
1659476478.716434,71
1659476478.826491,67
1659476478.938864,69
1659476479.045385,68
1659476479.150887,69
1659476479.257231,69
1659476479.363396,69
1659476479.469456,69
1659476479.577242,69
1659476479.684342,68
1659476479.790869,74
1659476479.899460,74
1659476480.010079,74
1659476480.116117,74
1659476480.223370,73
1659476480.330428,73
1659476480.437135,72
1659476480.543422,75
1659476480.651634,75
1659476480.757590,75
1659476480.864382,75
1659476480.970948,75
1659476481.078103,75
1659476481.185015,74
1659476481.291241,74
1659476481.398385,74
1659476481.507548,74
1659476481.617155,75
1659476481.725327,75
1659476481.835021,75
1659476481.942230,75
1659476482.049266,74
1659476482.155417,75
1659476482.260783,75
1659476482.366954,75
1659476482.473034,75
1659476482.581817,75
1659476482.690186,76
1659476482.797594,77
1659476482.904360,77
1659476483.010983,77
1659476483.119981,77
1659476483.231546,77
1659476483.342525,77
1659476483.450148,77
1659476483.556801,77
1659476483.662730,77
1659476483.769676,77
1659476483.875251,77
1659476483.984198,77
1659476484.090806,77
1659476484.196882,77
1659476484.303397,76
1659476484.409801,76
1659476484.516389,76
1659476484.623047,77
1659476484.729425,78
1659476484.840869,79
1659476484.948569,79
1659476485.058733,78
1659476485.169439,79
1659476485.275379,79
1659476485.388781,79
1659476485.501563,79
1659476485.608218,79
1659476485.715668,79
1659476485.822421,79
1659476485.942072,79
1659476486.074187,79
1659476486.179730,79
1659476486.292639,80
1659476486.403332,80
1659476486.514047,80
1659476486.622115,80
1659476486.729599,81
1659476486.835870,82
1659476486.942539,82
1659476487.051505,83
1659476487.162364,83
