1659481128.469796,0
1659481128.584409,9
1659481128.705910,9
1659481128.818741,10
1659481128.930375,12
1659481129.045461,10
1659481129.195368,10
1659481129.319295,8
1659481129.432550,8
1659481129.542618,11
1659481129.653431,10
1659481129.763818,16
1659481129.881248,17
1659481129.996032,20
1659481130.110860,20
1659481130.222216,20
1659481130.333730,17
1659481130.444295,18
1659481130.558116,17
1659481130.668179,19
1659481130.776249,20
1659481130.881594,15
1659481130.989772,13
1659481131.094975,10
1659481131.202163,6
1659481131.308355,5
1659481131.419912,12
1659481131.526739,16
1659481131.633733,19
1659481131.741318,20
1659481131.856349,20
1659481131.966717,20
1659481132.076345,20
1659481132.187341,19
1659481132.301369,19
1659481132.411149,20
1659481132.520566,17
1659481132.627205,15
1659481132.734356,10
1659481132.841279,8
1659481132.955608,11
1659481133.063049,17
1659481133.171439,18
1659481133.282498,19
1659481133.387927,20
1659481133.493901,18
1659481133.600700,18
1659481133.715248,20
1659481133.822001,20
1659481133.928251,19
1659481134.042606,20
1659481134.175281,17
1659481134.280761,17
1659481134.394511,11
1659481134.502916,11
1659481134.615198,8
1659481134.721111,6
1659481134.826753,7
1659481134.934259,7
1659481135.039968,6
1659481135.154590,6
1659481135.260441,7
1659481135.373874,6
1659481135.488817,5
1659481135.610269,6
1659481135.720698,7
1659481135.830155,6
1659481135.944271,7
1659481136.051380,6
1659481136.161518,7
1659481136.273746,7
1659481136.388787,6
1659481136.500488,6
1659481136.611552,5
1659481136.718559,6
1659481136.825246,7
1659481136.932452,6
1659481137.038357,7
1659481137.150221,6
1659481137.258578,5
1659481137.365638,5
1659481137.476919,5
1659481137.586746,6
1659481137.700387,8
1659481137.809732,8
1659481137.917366,7
1659481138.023446,6
1659481138.133977,6
1659481138.244353,6
1659481138.362667,5
1659481138.491557,7
1659481138.601332,4
1659481138.712451,2
1659481138.821590,3
1659481138.928170,6
1659481139.040210,7
1659481139.197954,9
1659481139.310735,12
1659481139.420751,12
1659481139.530979,12
1659481139.642675,13
1659481139.750912,20
1659481139.856639,18
1659481139.963500,20
1659481140.070133,18
1659481140.179487,19
1659481140.287200,20
1659481140.393206,20
1659481140.499558,20
1659481140.605466,19
1659481140.712699,20
1659481140.825162,20
1659481140.933166,20
1659481141.040173,20
1659481141.146538,20
1659481141.255627,18
1659481141.362478,18
1659481141.469274,20
1659481141.575614,20
1659481141.681400,19
1659481141.794102,16
1659481141.904074,15
1659481142.018263,14
1659481142.128986,13
1659481142.234967,11
1659481142.342336,15
1659481142.455060,19
1659481142.563265,20
1659481142.677601,19
1659481142.784968,20
1659481142.892074,19
1659481143.003621,18
1659481143.113946,19
1659481143.221283,19
1659481143.330455,19
1659481143.442691,19
1659481143.549386,20
1659481143.659204,20
1659481143.773728,19
1659481143.881251,18
1659481143.996621,16
1659481144.102783,12
1659481144.209177,12
1659481144.318487,12
1659481144.424829,14
1659481144.531900,18
1659481144.644616,17
1659481144.751557,20
1659481144.859793,19
1659481144.970456,20
1659481145.079096,20
1659481145.186978,19
1659481145.295128,19
1659481145.404440,19
1659481145.514452,18
1659481145.621077,12
1659481145.731085,12
1659481145.838378,11
1659481145.944854,10
1659481146.053738,8
1659481146.161524,11
1659481146.276213,9
1659481146.384969,11
1659481146.495293,17
1659481146.601830,20
1659481146.713124,19
1659481146.819482,20
1659481146.929101,20
1659481147.035010,16
1659481147.144314,9
1659481147.254953,7
1659481147.371993,5
1659481147.487087,7
1659481147.593755,8
1659481147.699624,7
1659481147.810374,9
1659481147.917067,8
1659481148.024387,9
1659481148.131342,9
1659481148.237055,8
1659481148.343561,9
1659481148.450319,9
1659481148.556428,8
1659481148.663007,8
1659481148.769007,10
1659481148.875309,4
1659481148.986496,3
1659481149.093427,2
1659481149.200050,4
1659481149.311470,5
1659481149.422144,6
1659481149.530150,8
1659481149.636000,11
1659481149.741979,11
1659481149.850748,9
1659481149.960667,9
1659481150.068198,11
1659481150.177009,12
1659481150.285620,11
1659481150.393098,11
1659481150.499991,9
1659481150.605913,9
1659481150.714094,10
1659481150.819225,9
1659481150.929353,8
1659481151.036966,9
1659481151.149872,8
1659481151.255775,9
1659481151.366116,9
1659481151.472383,10
1659481151.578197,10
1659481151.684936,9
1659481151.791614,11
1659481151.903500,9
1659481152.016503,8
1659481152.122370,9
1659481152.231407,9
1659481152.345722,10
1659481152.453620,15
1659481152.562134,19
1659481152.670474,19
1659481152.780015,20
1659481152.887316,19
1659481152.995766,18
1659481153.103192,19
1659481153.236073,19
1659481153.351940,20
1659481153.464015,20
1659481153.569402,20
1659481153.675564,20
1659481153.782750,20
1659481153.892560,20
1659481153.998248,15
1659481154.106588,14
1659481154.215079,14
1659481154.339838,10
1659481154.454945,11
1659481154.566219,17
1659481154.673780,17
1659481154.783927,20
1659481154.896895,20
1659481155.007321,20
1659481155.119034,19
1659481155.224669,20
1659481155.332386,20
1659481155.446416,20
1659481155.620044,20
1659481155.725806,19
1659481155.832506,19
1659481155.938195,16
1659481156.046001,16
1659481156.152985,12
1659481156.258323,10
1659481156.369677,14
1659481156.478130,14
1659481156.591249,20
1659481156.697399,20
1659481156.805284,20
1659481156.912201,20
1659481157.026850,20
1659481157.139579,19
1659481157.249192,20
1659481157.357877,19
1659481157.471377,20
1659481157.581925,19
1659481157.694896,20
1659481157.804720,19
1659481157.910951,13
1659481158.016566,12
1659481158.124089,10
1659481158.234301,12
1659481158.340160,10
1659481158.446094,10
1659481158.552490,10
1659481158.658590,8
1659481158.764365,9
1659481158.870503,8
1659481158.979012,9
1659481159.087144,8
1659481159.195040,3
1659481159.307976,3
1659481159.419524,2
1659481159.525516,4
1659481159.642952,6
1659481159.749760,8
1659481159.855818,12
1659481159.963186,14
1659481160.069462,13
1659481160.177144,13
1659481160.284108,13
1659481160.390476,12
1659481160.497593,12
1659481160.604598,12
1659481160.714226,14
1659481160.820539,13
1659481160.927156,12
1659481161.034337,11
1659481161.145212,9
1659481161.252809,10
1659481161.359991,9
1659481161.468234,10
1659481161.584738,10
1659481161.692486,10
1659481161.799294,10
1659481161.905461,10
1659481162.016433,11
1659481162.122081,11
1659481162.233071,11
1659481162.340450,11
1659481162.446651,11
1659481162.553355,11
1659481162.659935,11
1659481162.771553,11
1659481162.878294,13
1659481162.984981,10
1659481163.090645,10
1659481163.204360,10
1659481163.310102,10
1659481163.416708,10
1659481163.522972,10
1659481163.630167,16
1659481163.740633,18
1659481163.850791,19
1659481163.958145,20
1659481164.065145,20
1659481164.178979,20
1659481164.295484,20
1659481164.403352,20
1659481164.514343,19
1659481164.621843,20
1659481164.730968,18
1659481164.839372,20
1659481164.946325,18
1659481165.054001,19
1659481165.162428,19
1659481165.269239,13
1659481165.378644,12
1659481165.484732,11
1659481165.598431,14
1659481165.709714,16
1659481165.817075,18
1659481165.923428,20
1659481166.029902,20
