1659528100.194691,0
1659528100.305382,8
1659528100.413568,8
1659528100.519289,10
1659528100.655505,11
1659528100.804146,9
1659528100.922121,9
1659528101.047858,9
1659528101.164535,7
1659528101.271788,9
1659528101.378091,14
1659528101.506805,20
1659528101.617638,20
1659528101.732017,17
1659528101.847542,19
1659528101.955636,20
1659528102.064119,18
1659528102.173776,20
1659528102.283247,19
1659528102.391558,20
1659528102.498247,20
1659528102.609739,18
1659528102.717274,20
1659528102.823138,20
1659528102.928908,20
1659528103.037258,20
1659528103.151970,20
1659528103.258086,20
1659528103.368090,16
1659528103.476170,15
1659528103.593954,15
1659528103.760071,14
1659528103.881329,11
1659528104.015723,9
1659528104.123434,14
1659528104.239246,16
1659528104.352031,18
1659528104.501249,20
1659528104.625400,20
1659528104.743589,20
1659528104.857692,20
1659528104.973891,19
1659528105.096072,20
1659528105.209752,19
1659528105.318074,15
1659528105.432405,14
1659528105.540519,13
1659528105.646577,10
1659528105.768511,10
1659528105.876832,14
1659528105.990355,14
1659528106.101317,18
1659528106.209282,20
1659528106.321500,20
1659528106.428018,19
1659528106.538348,20
1659528106.645015,20
1659528106.751505,20
1659528106.859724,20
1659528106.965613,20
1659528107.078263,15
1659528107.186670,10
1659528107.294256,4
1659528107.402984,6
1659528107.511529,5
1659528107.623451,5
1659528107.736768,5
1659528107.892464,7
1659528108.013733,6
1659528108.138161,7
1659528108.252528,6
1659528108.366660,6
1659528108.473887,5
1659528108.585697,7
1659528108.828549,4
1659528108.960960,6
1659528109.089764,6
1659528109.203348,7
1659528109.334010,7
1659528109.446262,7
1659528109.557365,7
1659528109.673654,7
1659528109.788571,7
1659528109.899724,8
1659528110.006407,7
1659528110.112237,7
1659528110.226832,6
1659528110.345090,3
1659528110.454436,3
1659528110.566815,4
1659528110.684342,6
1659528110.823313,7
1659528110.940583,8
1659528111.051158,10
1659528111.163463,10
1659528111.275925,10
1659528111.386285,11
1659528111.493119,10
1659528111.599381,9
1659528111.706247,10
1659528111.816081,9
1659528111.924289,9
1659528112.038242,8
1659528112.154415,8
1659528112.262236,11
1659528112.368664,9
1659528112.482403,10
1659528112.591830,10
1659528112.702954,10
1659528112.821993,9
1659528112.927855,9
1659528113.047693,8
1659528113.155691,10
1659528113.262883,17
1659528113.368367,16
1659528113.473782,20
1659528113.729852,19
1659528113.845626,20
1659528113.974401,19
1659528114.081305,20
1659528114.196076,19
1659528114.306444,20
1659528114.413043,20
1659528114.521653,20
1659528114.639576,20
1659528114.745147,20
1659528114.852683,16
1659528115.010459,15
1659528115.124866,10
1659528115.244590,11
1659528115.364878,15
1659528115.475393,16
1659528115.581729,20
1659528115.696602,20
1659528115.801940,19
1659528115.981327,20
1659528116.087234,20
1659528116.196295,19
1659528116.303405,20
1659528116.409903,20
1659528116.517121,20
1659528116.623223,20
1659528116.741023,20
1659528116.849508,20
1659528116.961289,18
1659528117.069870,17
1659528117.189104,17
1659528117.309901,12
1659528117.447098,10
1659528117.577734,9
1659528117.690455,16
1659528117.801604,16
1659528117.910842,20
1659528118.017472,20
1659528118.124163,20
1659528118.237081,20
1659528118.346422,20
1659528118.459711,20
1659528118.566914,20
1659528118.697627,19
1659528118.833353,19
1659528118.943511,16
1659528119.077285,16
1659528119.187985,18
1659528119.296841,13
1659528119.408214,13
1659528119.515310,11
1659528119.622716,10
1659528119.730855,9
1659528119.836946,9
1659528119.945860,8
1659528120.054930,7
1659528120.169386,7
1659528120.276848,8
1659528120.383777,8
1659528120.493535,7
1659528120.599155,3
1659528120.707922,2
1659528120.816991,3
1659528120.928322,5
1659528121.038927,7
1659528121.145660,8
1659528121.254143,10
1659528121.364247,10
1659528121.469836,11
1659528121.575526,12
1659528121.683452,11
1659528121.790586,10
1659528121.898595,11
1659528122.005780,11
1659528122.111600,10
1659528122.218455,10
1659528122.324620,9
1659528122.436638,10
1659528122.549549,11
1659528122.655134,10
1659528122.760648,10
1659528122.868758,10
1659528122.975845,10
1659528123.081975,9
1659528123.197106,9
1659528123.316120,11
1659528123.439970,11
1659528123.556387,10
1659528123.662109,10
1659528123.768475,9
1659528123.877421,9
1659528124.006816,11
1659528124.118330,12
1659528124.226196,11
1659528124.332707,10
1659528124.450673,10
1659528124.559804,11
1659528124.665616,17
1659528124.771934,18
1659528124.889374,19
1659528125.012063,19
1659528125.120341,19
1659528125.226415,20
1659528125.332126,18
1659528125.441556,20
1659528125.548780,19
1659528125.656616,20
1659528125.765847,20
1659528125.877554,20
1659528125.984580,20
1659528126.091700,18
1659528126.203927,17
1659528126.427335,20
1659528126.538997,20
1659528126.653072,16
1659528126.763095,13
1659528126.868935,12
1659528126.976089,10
1659528127.081527,18
1659528127.188867,17
1659528127.295585,20
1659528127.404191,19
1659528127.509380,19
1659528127.615690,20
1659528127.722297,19
1659528127.827993,19
1659528127.934200,20
1659528128.044368,20
1659528128.156110,20
1659528128.266683,19
1659528128.373537,18
1659528128.484253,18
1659528128.593843,14
1659528128.700957,12
1659528128.806722,13
1659528128.912892,17
1659528129.021692,16
1659528129.133018,20
1659528129.239981,20
1659528129.346445,20
1659528129.452732,17
1659528129.558636,19
1659528129.733506,20
1659528129.854729,20
1659528129.976906,19
1659528130.085245,19
1659528130.190858,20
1659528130.297681,19
1659528130.405882,19
1659528130.515713,14
1659528130.623567,13
1659528130.730106,13
1659528130.835663,9
1659528130.946111,3
1659528131.053097,3
1659528131.160308,3
1659528131.267432,6
1659528131.382927,8
1659528131.505846,9
1659528131.621444,10
1659528131.745637,12
1659528131.856424,12
1659528131.962333,13
1659528132.071944,13
1659528132.183416,14
1659528132.289001,14
1659528132.395245,13
1659528132.506968,14
1659528132.615465,11
1659528132.726266,11
1659528132.832427,10
1659528132.943750,11
1659528133.052899,12
1659528133.164866,11
1659528133.270652,11
1659528133.383984,11
1659528133.497423,11
1659528133.608690,10
1659528133.718318,11
1659528133.824946,10
1659528133.932213,11
1659528134.039604,12
1659528134.149903,10
1659528134.256381,10
1659528134.362561,10
1659528134.471825,12
1659528134.577930,11
1659528134.688557,10
1659528134.795535,12
1659528134.901751,11
1659528135.012518,11
1659528135.118733,10
1659528135.223992,11
1659528135.330344,10
1659528135.436090,9
1659528135.633501,7
1659528135.744815,9
1659528135.869384,15
1659528135.976767,18
1659528136.085714,19
1659528136.193162,20
1659528136.299136,20
1659528136.406259,19
1659528136.512144,20
1659528136.621430,20
1659528136.728543,19
1659528136.835837,18
1659528136.943269,16
1659528137.050755,20
1659528137.156380,19
1659528137.262999,18
1659528137.378681,20
1659528137.561071,19
